run_date,kms,cumulative_daily_actual_kms,daily_goal,cumulative_daily_goal,daily_kms_difference,daily_kms_cumulative_difference,week_number,week,weekly_actual_total,weekly_actual_cumulative,percentage_to_total_weekly,weekly_goal_total,weekly_goal_cumulative,percentage_to_total_weekly_goal,day_of_week,day_number,total_kms,diff_actual_vs_total
2018-03-21 00:00:00+00:00,0.0,313.79,2.86,228.57,0.0,293.77000000000004,12,week 12.0,0.0,0.0,,20.02,8.58,0.4285714285714286,Wed,97,1056.49,0.0
2018-03-22 00:00:00+00:00,0.0,313.79,2.86,231.43,0.0,293.77000000000004,12,week 12.0,0.0,0.0,,20.02,11.44,0.5714285714285714,Thu,98,1056.49,0.0
2018-03-23 00:00:00+00:00,0.0,313.79,2.86,234.29,0.0,293.77000000000004,12,week 12.0,0.0,0.0,,20.02,14.299999999999999,0.7142857142857143,Fri,99,1056.49,0.0
2018-03-24 00:00:00+00:00,0.0,313.79,2.86,237.14,0.0,293.77000000000004,12,week 12.0,0.0,0.0,,20.02,17.16,0.8571428571428572,Sat,100,1056.49,0.0
2018-03-25 00:00:00+00:00,0.0,313.79,2.86,240.0,0.0,293.77000000000004,12,week 12.0,0.0,0.0,,20.02,20.02,1.0,Sun,101,1056.49,0.0
2018-03-26 00:00:00+00:00,6.75,320.54,2.86,242.86,2.36,300.52000000000004,13,week 13.0,16.47,6.75,0.4098360655737705,20.02,2.86,0.14285714285714285,Mon,102,1056.49,9.719999999999999
2018-03-27 00:00:00+00:00,0.0,320.54,2.86,245.71,0.0,300.52000000000004,13,week 13.0,16.47,6.75,0.4098360655737705,20.02,5.72,0.2857142857142857,Tue,103,1056.49,9.719999999999999
2018-03-28 00:00:00+00:00,0.0,320.54,2.86,248.57,0.0,300.52000000000004,13,week 13.0,16.47,6.75,0.4098360655737705,20.02,8.58,0.4285714285714286,Wed,104,1056.49,9.719999999999999
2018-03-29 00:00:00+00:00,0.0,320.54,2.86,251.43,0.0,300.52000000000004,13,week 13.0,16.47,6.75,0.4098360655737705,20.02,11.44,0.5714285714285714,Thu,105,1056.49,9.719999999999999
2018-03-30 00:00:00+00:00,0.0,320.54,2.86,254.29,0.0,300.52000000000004,13,week 13.0,16.47,6.75,0.4098360655737705,20.02,14.299999999999999,0.7142857142857143,Fri,106,1056.49,9.719999999999999
2018-03-31 00:00:00+00:00,9.72,330.26,2.86,257.14,3.4,310.24,13,week 13.0,16.47,16.47,1.0,20.02,17.16,0.8571428571428572,Sat,107,1056.49,0.0
2018-04-01 00:00:00+00:00,0.0,330.26,2.86,260.0,0.0,310.24,13,week 13.0,16.47,16.47,1.0,20.02,20.02,1.0,Sun,108,1056.49,0.0
2018-04-02 00:00:00+00:00,0.0,330.26,2.86,262.86,0.0,310.24,14,week 14.0,14.0,0.0,0.0,20.02,2.86,0.14285714285714285,Mon,109,1056.49,14.0
2018-04-03 00:00:00+00:00,5.94,336.19,2.86,265.71,2.08,316.17,14,week 14.0,14.0,5.94,0.4242857142857143,20.02,5.72,0.2857142857142857,Tue,110,1056.49,8.059999999999999
2018-04-04 00:00:00+00:00,8.06,344.26,2.86,268.57,2.82,324.24,14,week 14.0,14.0,14.0,1.0,20.02,8.58,0.4285714285714286,Wed,111,1056.49,0.0
2018-04-05 00:00:00+00:00,0.0,344.26,2.86,271.43,0.0,324.24,14,week 14.0,14.0,14.0,1.0,20.02,11.44,0.5714285714285714,Thu,112,1056.49,0.0
2018-04-06 00:00:00+00:00,0.0,344.26,2.86,274.29,0.0,324.24,14,week 14.0,14.0,14.0,1.0,20.02,14.299999999999999,0.7142857142857143,Fri,113,1056.49,0.0
2018-04-07 00:00:00+00:00,0.0,344.26,2.86,277.14,0.0,324.24,14,week 14.0,14.0,14.0,1.0,20.02,17.16,0.8571428571428572,Sat,114,1056.49,0.0
2018-04-08 00:00:00+00:00,0.0,344.26,2.86,280.0,0.0,324.24,14,week 14.0,14.0,14.0,1.0,20.02,20.02,1.0,Sun,115,1056.49,0.0
2018-04-09 00:00:00+00:00,5.29,349.55,2.86,282.86,1.85,329.53000000000003,15,week 15.0,32.78,5.29,0.16137888956680901,20.02,2.86,0.14285714285714285,Mon,116,1056.49,27.490000000000002
2018-04-10 00:00:00+00:00,11.37,360.92,2.86,285.71,3.98,340.90000000000003,15,week 15.0,32.78,16.66,0.5082367297132397,20.02,5.72,0.2857142857142857,Tue,117,1056.49,16.12
2018-04-11 00:00:00+00:00,0.0,360.92,2.86,288.57,0.0,340.90000000000003,15,week 15.0,32.78,16.66,0.5082367297132397,20.02,8.58,0.4285714285714286,Wed,118,1056.49,16.12
2018-04-12 00:00:00+00:00,0.0,360.92,2.86,291.43,0.0,340.90000000000003,15,week 15.0,32.78,16.66,0.5082367297132397,20.02,11.44,0.5714285714285714,Thu,119,1056.49,16.12
2018-04-13 00:00:00+00:00,9.67,370.59,2.86,294.29,3.39,350.57,15,week 15.0,32.78,26.33,0.8032336790726051,20.02,14.299999999999999,0.7142857142857143,Fri,120,1056.49,6.450000000000003
2018-04-14 00:00:00+00:00,6.45,377.04,2.86,297.14,2.26,357.02000000000004,15,week 15.0,32.78,32.78,1.0,20.02,17.16,0.8571428571428572,Sat,121,1056.49,0.0
2018-04-15 00:00:00+00:00,0.0,377.04,2.86,300.0,0.0,357.02000000000004,15,week 15.0,32.78,32.78,1.0,20.02,20.02,1.0,Sun,122,1056.49,0.0
2018-04-16 00:00:00+00:00,11.64,388.67,2.86,302.86,4.07,368.65000000000003,16,week 16.0,33.39,11.64,0.34860736747529203,20.02,2.86,0.14285714285714285,Mon,123,1056.49,21.75
2018-04-17 00:00:00+00:00,0.0,388.67,2.86,305.71,0.0,368.65000000000003,16,week 16.0,33.39,11.64,0.34860736747529203,20.02,5.72,0.2857142857142857,Tue,124,1056.49,21.75
2018-04-18 00:00:00+00:00,16.1,404.78,2.86,308.57,5.64,384.76,16,week 16.0,33.39,27.740000000000002,0.8307876609763403,20.02,8.58,0.4285714285714286,Wed,125,1056.49,5.649999999999999
2018-04-19 00:00:00+00:00,0.5,405.28,2.86,311.43,0.18,385.26,16,week 16.0,33.39,28.240000000000002,0.8457622042527704,20.02,11.44,0.5714285714285714,Thu,126,1056.49,5.149999999999999
2018-04-20 00:00:00+00:00,5.15,410.43,2.86,314.29,1.8,390.41,16,week 16.0,33.39,33.39,1.0,20.02,14.299999999999999,0.7142857142857143,Fri,127,1056.49,0.0
2018-04-21 00:00:00+00:00,0.0,410.43,2.86,317.14,0.0,390.41,16,week 16.0,33.39,33.39,1.0,20.02,17.16,0.8571428571428572,Sat,128,1056.49,0.0
2018-04-22 00:00:00+00:00,0.0,410.43,2.86,320.0,0.0,390.41,16,week 16.0,33.39,33.39,1.0,20.02,20.02,1.0,Sun,129,1056.49,0.0
2018-04-23 00:00:00+00:00,0.0,410.43,2.86,322.86,0.0,390.41,17,week 17.0,33.9,0.0,0.0,20.02,2.86,0.14285714285714285,Mon,130,1056.49,33.9
2018-04-24 00:00:00+00:00,9.65,420.08,2.86,325.71,3.38,400.06,17,week 17.0,33.9,9.65,0.28466076696165193,20.02,5.72,0.2857142857142857,Tue,131,1056.49,24.25
2018-04-25 00:00:00+00:00,0.0,420.08,2.86,328.57,0.0,400.06,17,week 17.0,33.9,9.65,0.28466076696165193,20.02,8.58,0.4285714285714286,Wed,132,1056.49,24.25
2018-04-26 00:00:00+00:00,14.04,434.12,2.86,331.43,4.91,414.1,17,week 17.0,33.9,23.689999999999998,0.6988200589970501,20.02,11.44,0.5714285714285714,Thu,133,1056.49,10.21
2018-04-27 00:00:00+00:00,0.0,434.12,2.86,334.29,0.0,414.1,17,week 17.0,33.9,23.689999999999998,0.6988200589970501,20.02,14.299999999999999,0.7142857142857143,Fri,134,1056.49,10.21
2018-04-28 00:00:00+00:00,10.21,444.34,2.86,337.14,3.58,424.32,17,week 17.0,33.9,33.9,1.0,20.02,17.16,0.8571428571428572,Sat,135,1056.49,0.0
2018-04-29 00:00:00+00:00,0.0,444.34,2.86,340.0,0.0,424.32,17,week 17.0,33.9,33.9,1.0,20.02,20.02,1.0,Sun,136,1056.49,0.0
2018-04-30 00:00:00+00:00,0.0,444.34,2.86,342.86,0.0,424.32,18,week 18.0,8.85,0.0,0.0,20.02,2.86,0.14285714285714285,Mon,137,1056.49,8.85
2018-05-01 00:00:00+00:00,8.85,453.18,2.86,345.71,3.1,433.16,18,week 18.0,8.85,8.85,1.0,20.02,5.72,0.2857142857142857,Tue,138,1056.49,0.0
2018-05-02 00:00:00+00:00,0.0,453.18,2.86,348.57,0.0,433.16,18,week 18.0,8.85,8.85,1.0,20.02,8.58,0.4285714285714286,Wed,139,1056.49,0.0
2018-05-03 00:00:00+00:00,0.0,453.18,2.86,351.43,0.0,433.16,18,week 18.0,8.85,8.85,1.0,20.02,11.44,0.5714285714285714,Thu,140,1056.49,0.0
